Sample ID,Sample Date,Latitude,Longitude,Hardness,PH,SI (CO2(g)),SOR,TDS,TTHM,Alkalinity,DO,EC (Field),ORP (mV),pH (Field),Res Cl,Temp (Field),Turbidity (Lab),Ammonia,Boron,Bromate,Bromide,Calcium,Chlorate,Chloride,Chlorite,Cyanide,Fluoride,HS (Field),HS (Lab),Iodide,Iron,Magnesium,Manganese,Nitrate (as NO3),Nitrite (as NO2),Phosphate,Potassium,Silica,Sodium,Sulfate
462,24/05/2012,28.41436005,36.67013168,268.7999878,6.809999943,-2.619199991,,560.5999756,0,166,4.71999979,1004,331,7.940000057,0.039999999,32.68000031,0.400000006,<0.03,,<0.0004,0.316000015,66.19999695,,119,,,0.180999994,,,<0.1,,24.79999924,,12.19999981,,<0.04,7.599999905,,73,91.59999847
463,24/05/2012,28.40673065,36.70568085,330.2000122,7.769999981,-1.567899942,,709.7000122,0,182,4.019999981,1203,475,6.920000076,0.059999999,30.26000023,0.5,<0.03,,<0.0004,0.272000015,73.40000153,,165,,,0.234999999,,,<0.1,,35.20000076,,8.199999809,,<0.04,8.100000381,,95.59999847,142
464,24/05/2012,29.2793293,34.94974899,139.3000031,7.110000134,-3.032700062,,506.2999878,0,132,5.980000019,972,372,8.25,0.050000001,32.29000092,0.200000003,<0.03,,<0.0004,0.88499999,41.70000076,,190,,,0.0156,,,<0.1,,8.399999619,,0.037999999,,<0.04,7.900000095,,115,11.19999981
465,24/05/2012,28.85954094,35.49637985,134.6999969,7.769999981,-2.643899918,,320.5,0,110,6.949999809,477,525,7.78000021,,28.51000023,0.400000006,<0.03,0.079999998,<0.0004,0.101000004,45.20000076,<0.0002,48.20000076,<0.0012,<0.01,1.600000024,0,<0.02,<0.1,0.013,5.199999809,0.0014,13.89999962,,<0.04,2.5,17.89999962,39.70000076,36
466,24/05/2012,28.85954094,35.49637985,133.3000031,7.800000191,-2.651599884,,317,0,108,6.949999809,477,525,7.78000021,,28.51000023,0.300000012,<0.03,0.079999998,<0.0004,0.097400002,44.79999924,<0.0002,47.90000153,<0.0012,<0.01,1.600000024,0,<0.02,<0.1,0.013,5.099999905,0.0015,13.80000019,0,<0.04,2.5,18.20000076,39.5,35.29999924
467,24/05/2012,28.41354942,36.99274063,262.7999878,8.010000229,-1.510699987,,526.2999878,0,166,4.920000076,952,371,6.840000153,0.090000004,31.73999977,0.800000012,<0.03,,<0.0004,0.231999993,61.09999847,,107,,,0.202000007,,,<0.1,,26.39999962,,12.60000038,,<0.04,10.80000019,,68.59999847,73.59999847
468,24/05/2012,29.2859993,34.95000076,123.5,7.25,-3.154700041,,488.8999939,0,122,5.409999847,930,510,8.329999924,0.100000001,31.29999924,0.200000003,<0.03,,<0.0004,0.889999986,36.40000153,,188,,,0.0067,,,<0.1,,7.800000191,,0.031199999,,<0.04,8.600000381,,116,10.10000038
469,24/05/2012,28.85946083,35.49641037,128.1999969,7.590000153,-2.935600042,,308.3999939,,102,6.659999847,497,477,8.039999962,,29.52000046,1,<0.03,0.090000004,<0.0004,0.100000001,42.59999847,<0.0002,47.90000153,<0.0012,<0.01,1.600000024,,<0.02,<0.1,0.013,5.199999809,0.0025,13.89999962,,<0.04,2.5,17.70000076,39.59999847,35.40000153
470,24/05/2012,28.85946083,35.49641037,127.9000015,7.599999905,-2.944200039,,305.7999878,,100,6.659999847,497,477,8.039999962,0.039999999,29.52000046,0.899999976,<0.03,0.090000004,<0.0004,0.101999998,42.5,<0.0002,47.59999847,<0.0012,<0.01,1.600000024,,<0.02,<0.1,0.016000001,5.199999809,0.0029,13.69999981,0.01,<0.04,2.5,17.79999924,39.5,35.40000153
471,24/05/2012,29.28652954,34.95306015,135.5,7.190000057,-3.371299982,,246.1999969,0,102,7.679999828,359,367,8.449999809,0.090000004,28.01000023,0.200000003,<0.03,,<0.0004,0.075800002,43.70000076,,31.70000076,,,0.652999997,,,<0.1,,6.300000191,,14.30000019,,<0.04,2.900000095,,23.10000038,21.5
472,24/05/2012,28.85338974,35.46659851,215.8000031,6.909999847,-2.845200062,,403,0,124,7.340000153,678,435,8.039999962,,32.41999817,0.300000012,<0.03,0.100000001,<0.0004,0.180000007,69.30000305,<0.0002,53.40000153,<0.0012,<0.01,1.200000048,0,<0.02,<0.1,0.014,10.19999981,0.0013,30.5,0.01,<0.04,2.099999905,24.5,33.40000153,53.90000153
473,24/05/2012,28.40523911,36.59801865,245.1000061,7.449999809,-2.108799934,,478,0,160,4.659999847,836,440,7.420000076,0.039999999,31.57999992,0.400000006,<0.03,,<0.0004,0.261999995,62.20000076,,107,,,0.187000006,,,<0.1,,21.5,,7.199999809,,<0.04,6.199999809,,54.5,59.20000076
474,24/05/2012,29.29886055,34.9408493,131.6999969,7.039999962,-3.405100107,,508.2000122,0,112,5.75,965,342,8.529999733,0.059999999,31.89999962,1.200000048,<0.03,,<0.0004,0.949999988,39,,210,,,0.0143,,,<0.1,,8.199999809,,0.020199999,,<0.04,9,,119,11
475,24/05/2012,28.89171982,35.16147995,238.8000031,7.480000019,-2.181099892,,526.7000122,0,146,4.090000153,845,490,7.429999828,,28.27000046,0.300000012,<0.03,0.159999996,<0.0004,0.56099999,75.5,<0.0002,99,<0.0012,<0.01,1.200000048,0,<0.02,<0.1,0.016000001,12,0.0013,30.89999962,0,<0.04,2.799999952,27.10000038,67.30000305,64.09999847
476,24/05/2012,28.88637924,35.16363144,239.6999969,7.130000114,-2.226399899,,537.0999756,0,160,5.309999943,908,387,7.539999962,,32.38000107,2.200000048,<0.03,0.159999996,<0.0004,0.560000002,76.19999695,<0.0002,97.5,<0.0012,<0.01,1.200000048,0,<0.02,<0.1,0.052999999,11.80000019,0.0014,30.70000076,0.01,<0.04,2.700000048,27.5,64.59999847,64.09999847
477,24/05/2012,29.28476906,34.94789124,128.8999939,7.309999943,-3.15440011,,497.6000061,0,114,4.380000114,934,388,8.300000191,0.100000001,31.17000008,0.400000006,<0.03,,<0.0004,0.962000012,37.90000153,,203,,,0.053800002,,,<0.1,,8.199999809,,0.038600001,,<0.04,7.800000191,,116,10.60000038
478,24/05/2012,29.27606964,34.94028091,136.1000061,7.139999866,-3.141700029,,514.5999756,0,122,5.449999809,978,344,8.319999695,0.159999996,32.15000153,0.5,<0.03,,<0.0004,0.971000016,40.59999847,,205,,,0.143000007,,,<0.1,,8.300000191,,0.123999998,,<0.04,8.199999809,,119,11.19999981
479,26/05/2012,28.3453598,36.17008972,162.1000061,7.579999924,-2.875200033,6.727777958,321.5,0,100,5.170000076,539,315,7.96999979,,29.70999908,0.300000012,<0.03,0.129999995,<0.0004,0.119999997,47,<0.0002,64.30000305,<0.0012,<0.01,0.298999995,0,<0.02,<0.1,0.009,10.69999981,0.0015,14.5,0.01,<0.04,1.600000024,12,35.29999924,35.29999924
480,26/05/2012,28.3453598,36.17008972,164.1999969,7.579999924,-2.8756001,,324.1000061,0,100,5.170000076,539,315,7.96999979,,29.70999908,0.400000006,<0.03,0.129999995,<0.0004,0.126000002,47.5,<0.0002,64.69999695,<0.0012,<0.01,0.291999996,0,<0.02,<0.1,0.01,10.89999962,0.0016,14.30000019,,<0.04,1.700000048,13,35.59999847,35.59999847
481,26/05/2012,28.90218925,36.08485031,243.6000061,7.980000019,-1.810600042,,523,0,120,4.96999979,923,379,6.989999771,,30.38999939,0.300000012,<0.03,0.079999998,<0.0004,0.238999993,78.59999847,<0.0002,136,<0.0012,<0.01,0.191,0,<0.02,<0.1,0.013,11.30000019,0.088100001,7.599999905,,<0.04,1.799999952,12.5,68.80000305,85.69999695
482,26/05/2012,28.90218925,36.08485031,241.6999969,7.96999979,-1.803300023,11.19888878,524.9000244,0,122,4.96999979,923,379,6.989999771,,30.38999939,0.300000012,<0.03,0.090000004,<0.0004,0.233999997,78,<0.0002,136,<0.0012,<0.01,0.192000002,0,<0.02,<0.1,0.013,11.19999981,0.091200002,7.599999905,0.01,<0.04,1.799999952,12.60000038,68.40000153,86.5
483,26/05/2012,28.38225937,35.78303146,223.8000031,7.300000191,-2.233999968,,419.5,0,176,4.960000038,593,310,7.559999943,,27.15999985,0.899999976,<0.03,0.109999999,<0.0004,0.136999995,68.19999695,<0.0002,41.5,<0.0012,<0.01,0.418000013,0,<0.02,<0.1,0.015,12.80000019,0.0045,27.20000076,,<0.04,0.903999984,28.89999962,34.5,28.5
484,26/05/2012,28.38225937,35.78303146,223.1999969,7.309999943,-2.238899946,,416.7000122,0,174,4.960000038,593,310,7.559999943,,27.15999985,0.899999976,<0.03,0.100000001,<0.0004,0.130999997,68.09999847,<0.0002,41.29999924,<0.0012,<0.01,0.425999999,0,<0.02,<0.1,0.016000001,12.69999981,0.0043,26.89999962,0.02,<0.04,0.851999998,29.70000076,34.09999847,28.10000038
485,26/05/2012,28.38764,35.60543823,262.6000061,6.739999771,-2.405200005,,475.5,0,188,5.139999866,745,314,7.78000021,,31.81999969,0.400000006,<0.03,0.100000001,<0.0004,0.163000003,78.19999695,<0.0002,41.40000153,<0.0012,<0.01,0.36500001,0,<0.02,<0.1,0.045000002,16.10000038,0.0035,49.20000076,0.01,<0.04,1.600000024,28.20000076,34.90000153,36.90000153
486,26/05/2012,28.39912033,34.74293137,1470.800049,6.71999979,-1.620000005,,2893.100098,0,150,8.630000114,4668,526,6.820000172,,28.35000038,0.300000012,<0.03,0.529999971,<0.0004,3.700000048,420,<0.0002,807,<0.0012,<0.01,2.799999952,0,<0.02,<0.1,0.008,101,0.0022,51.90000153,0,<0.04,7.900000095,38.5,399,908
487,26/05/2012,29.09881973,36.28659821,196.8000031,7.329999924,-2.412699938,3.840740681,413.2999878,0,140,3.049999952,734,342,7.670000076,,32.08000183,0.899999976,<0.03,0.07,<0.0004,0.210999995,58.70000076,<0.0002,83.30000305,<0.0012,<0.01,0.151999995,0,<0.02,<0.1,0.140000001,12,0.0964,0.458999991,0.02,<0.04,2.400000095,15.69999981,47.79999924,52.29999924
488,26/05/2012,29.09881973,36.28659821,197.1999969,7.329999924,-2.412699938,,411.8999939,0,140,3.049999952,734,342,7.670000076,,32.08000183,0.800000012,<0.03,0.059999999,<0.0004,0.203999996,58.70000076,<0.0002,83.30000305,<0.0012,<0.01,0.173999995,0,<0.02,<0.1,0.135000005,12.10000038,0.096199997,0.497000009,,<0.04,2.900000095,15.30000019,48.29999924,50.20000076
489,26/05/2012,28.39006996,34.76005173,1012.099976,6.369999886,-2.461899996,,2021.900024,0,140,6.179999828,3341,538,7.630000114,,27.18000031,0.300000012,<0.03,0.519999981,<0.0004,2.299999952,269,<0.0002,620,<0.0012,<0.01,1.5,0,<0.02,<0.1,0.01,81.5,0.0016,41.20000076,0,<0.04,5.300000191,32.20000076,282,544
490,26/05/2012,28.28531075,35.78189087,270.8999939,6.610000134,-2.434700012,0.362962961,1132,0,200,5.519999981,1930,300,7.820000172,,31.80999947,0.200000003,<0.03,0.469999999,<0.0004,0.897000015,88.69999695,<0.0002,342,<0.0012,<0.01,1,0,<0.02,<0.1,0.013,11.80000019,0.0007,10.39999962,0,<0.04,1.100000024,30.10000038,264,182
491,26/05/2012,29.04952049,36.16278839,144.3000031,7.920000076,-2.582600117,,380.8999939,0,136,0.029999999,581,329,7.800000191,,27.29999924,0.600000024,<0.03,0.07,<0.0004,0.123999998,32.20000076,<0.0002,73.19999695,<0.0012,<0.01,0.109999999,0,<0.02,<0.1,0.071999997,15.30000019,0.0579,0.342000008,0.01,<0.04,6.199999809,12.5,64.19999695,40.29999924
492,26/05/2012,28.50731087,34.99583054,371.2999878,6.920000076,-2.22390008,,782.2000122,0,150,5.429999828,1589,471,7.489999771,,31.45000076,0.300000012,<0.03,0.200000003,<0.0004,1.600000024,119,<0.0002,234,<0.0012,<0.01,1.200000048,0,<0.02,<0.1,0.067000002,17.70000076,0.0048,34.70000076,0.01,<0.04,2.700000048,30.20000076,96.90000153,93.90000153
493,26/05/2012,28.28236008,35.46659851,181.8000031,6.96999979,-3.065000057,,386.3999939,0,122,5.110000134,585,322,8.229999542,,29.51000023,0.400000006,<0.03,0.109999999,<0.0004,0.141000003,59.40000153,<0.0002,42.20000076,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.013,8,0.0018,34.59999847,0.01,<0.04,1.5,29.39999962,37.59999847,50.20000076
494,26/05/2012,28.28236008,35.46659851,185.1000061,6.940000057,-3.058300018,,389.3999939,0,124,5.110000134,585,322,8.229999542,,29.51000023,0.5,<0.03,0.109999999,<0.0004,0.143000007,60.70000076,<0.0002,42.20000076,<0.0012,<0.01,1.100000024,0,<0.02,<0.1,0.012,8,0.0019,34.79999924,,<0.04,1.600000024,29,37.79999924,49.79999924
495,26/05/2012,28.50720024,34.99814987,513.7999878,6.690000057,-2.168800116,,983.7999878,,160,7.5,1460,481,7.449999809,0.200000003,30.82999992,0.600000024,<0.03,0.219999999,<0.0004,1.899999976,159,<0.0002,312,<0.0012,<0.01,1.100000024,,<0.02,<0.1,0.006,27.89999962,0.0021,43.90000153,0.01,<0.04,3,29.89999962,113,134
496,26/05/2012,28.87931061,36.2757988,198.6000061,7.579999924,-2.074399948,,415.1000061,0,140,6.25,721,387,7.349999905,,34.18999863,0.300000012,<0.03,0.059999999,<0.0004,0.201000005,58.09999847,<0.0002,83,<0.0012,<0.01,0.196999997,0,<0.02,<0.1,0.035999998,12.80000019,0.0035,7.900000095,,<0.04,2.299999952,14.30000019,46.59999847,49.40000153
497,26/05/2012,28.87931061,36.2757988,206.8000031,7.539999962,-2.075099945,15.98444462,417.5,0,140,6.25,721,387,7.349999905,,34.18999863,0.400000006,<0.03,0.07,<0.0004,0.197999999,60.70000076,<0.0002,82.30000305,<0.0012,<0.01,0.194000006,0,<0.02,<0.1,0.039000001,13.19999981,0.0033,8.100000381,0.01,<0.04,3.200000048,15.10000038,45.70000076,48.59999847
498,26/05/2012,28.50941086,35.01382828,641.7000122,6.769999981,-1.97239995,,1208.300049,0,152,3.160000086,2098,461,7.230000019,,31.28000069,0.300000012,<0.03,0.25,<0.0004,1.600000024,198,<0.0002,301,<0.0012,<0.01,0.996999979,0,<0.02,<0.1,0.006,35.20000076,0.0024,56.40000153,,<0.04,3,32.70000076,127,299
499,26/05/2012,28.50941086,35.01382828,663.7999878,6.739999771,-1.979300022,0.04148148,1210,0,150,3.160000086,2098,461,7.230000019,,31.28000069,0.300000012,<0.03,0.270000011,<0.0004,1.799999952,207,<0.0002,301,<0.0012,<0.01,0.981000006,0,<0.02,<0.1,0.007,35.09999847,0.0022,56.29999924,0.02,<0.04,3,32.5,127,294
500,26/05/2012,28.02469063,35.25873184,1107.099976,5.53000021,-2.787499905,,2568.800049,0,160,5.929999828,4479,293,8.020000458,,33.00999832,0.400000006,<0.03,0.430000007,<0.0004,3.799999952,315,<0.0002,729,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.032000002,76.69999695,0.0092,7,,<0.04,5.699999809,35.20000076,431,801
501,26/05/2012,28.02469063,35.25873184,1102.099976,5.559999943,-2.798399925,,2556.199951,0,156,5.929999828,4479,293,8.020000458,,33.00999832,0.400000006,<0.03,0.439999998,<0.0004,3.799999952,313,<0.0002,726,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.037,76.69999695,0.009,7.099999905,0.01,<0.04,5.699999809,36.40000153,430,797
502,26/05/2012,28.40191078,36.88282013,276.5,7.389999866,-2.009200096,,529.5,0,148,3.880000114,1024,358,7.300000191,0.050000001,34,0.300000012,<0.03,,<0.0004,0.351000011,75.09999847,,138,,,0.153999999,,,<0.1,,21.29999924,,9,,<0.04,4.099999905,,67.19999695,66.59999847
503,26/05/2012,28.42189026,35.01205826,354.6000061,6.960000038,-2.07249999,,828.7000122,0,180,6.380000114,1614,462,7.420000076,,31.39999962,0.300000012,<0.03,0.219999999,<0.0004,0.859000027,103,<0.0002,182,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.009,23.29999924,0.0014,24.70000076,,<0.04,2.400000095,35.20000076,118,156
504,26/05/2012,28.42189026,35.01205826,347.1000061,6.989999771,-2.072099924,,827.2999878,0,180,6.380000114,1614,462,7.420000076,,31.39999962,0.400000006,<0.03,0.230000004,<0.0004,0.865999997,100,<0.0002,182,<0.0012,<0.01,2.200000048,0,<0.02,<0.1,0.009,23.29999924,0.0013,24.79999924,0,<0.04,2.400000095,34.70000076,119,157
505,26/05/2012,28.0243206,35.25883102,1073.800049,5.590000153,-2.913700104,,2482.100098,0,148,6.199999809,4268,297,8.100000381,,31.76000023,0.400000006,<0.03,0.439999998,<0.0004,3.700000048,306,<0.0002,711,<0.0012,<0.01,2.400000095,0,<0.02,<0.1,0.035999998,74.09999847,0.0067,7.300000191,0.01,<0.04,5.800000191,36.70000076,417,768
506,26/05/2012,28.42100906,35.01158905,340.7999878,7.119999886,-2.07159996,,784,0,170,6.46999979,1412,448,7.389999866,,30.47999954,0.600000024,<0.03,0.239999995,<0.0004,0.875,97.30000305,<0.0002,173,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.059,23.39999962,0.015,26.29999924,0.07,<0.04,2.400000095,37.40000153,106,144
507,26/05/2012,28.42100906,35.01158905,342,7.099999905,-2.066600084,,787.9000244,0,172,6.46999979,1412,448,7.389999866,,30.47999954,0.699999988,<0.03,0.230000004,<0.0004,0.871999979,97.80000305,<0.0002,174,<0.0012,<0.01,2.299999952,0,<0.02,<0.1,0.057,23.39999962,0.014,26.29999924,,<0.04,2.400000095,36.90000153,107,144
508,26/05/2012,28.39061928,36.56008911,288,7.619999886,-1.697299957,,550.5999756,0,150,4.980000019,1068,378,7,0.059999999,34.79000092,0.400000006,<0.03,,<0.0004,0.354999989,78.19999695,,146,,,0.144999996,,,<0.1,,22.20000076,,8.800000191,,<0.04,4.099999905,,70.59999847,70.59999847
509,26/05/2012,28.42160988,35.01176071,352.1000061,6.730000019,-2.316400051,,831.7000122,,180,6.590000153,1492,443,7.659999847,0.620000005,31.37999916,0.400000006,<0.03,0.230000004,<0.0004,0.869000018,102,<0.0002,188,<0.0012,<0.01,2.5,,<0.02,<0.1,0.025,23.29999924,0.0023,24.79999924,0.02,<0.04,2.400000095,34.70000076,118,156
510,26/05/2012,28.42160988,35.01176071,349.6000061,6.730000019,-2.311399937,,833.0999756,,182,6.590000153,1492,443,7.659999847,,31.37999916,0.300000012,<0.03,0.230000004,<0.0004,0.870999992,101,<0.0002,186,<0.0012,<0.01,2.299999952,,<0.02,<0.1,0.023,23.29999924,0.0021,25,,<0.04,2.400000095,34.09999847,119,158
511,26/05/2012,28.37631035,36.55707932,312.2999878,7.71999979,-1.465000033,,612,0,166,1.820000052,1133,241,6.800000191,0.140000001,33.31999969,1.600000024,<0.03,,<0.0004,0.354999989,84.59999847,,164,,,0.0898,,,<0.1,,24.20000076,,9.199999809,,<0.04,4.300000191,,80.59999847,79
512,27/05/2012,28.40278053,36.55093002,248.8999939,8.369999886,-1.286200047,15.72370338,515.0999756,0,144,4.75,1002,380,6.550000191,,30.97999954,0.899999976,<0.03,0.07,<0.0004,0.337000012,67.40000153,<0.0002,128,<0.0012,<0.01,0.156000003,0,<0.02,<0.1,0.006,19.29999924,0.0013,9.399999619,0.02,<0.04,4,13.30000019,68.40000153,60.59999847
513,27/05/2012,28.40278053,36.55093002,256.5,8.340000153,-1.28670001,,516.5999756,0,144,4.75,1002,380,6.550000191,,30.97999954,0.899999976,<0.03,0.07,<0.0004,0.338999987,69.59999847,<0.0002,128,<0.0012,<0.01,0.153999999,0,<0.02,<0.1,0.007,19.79999924,0.0011,9.100000381,,<0.04,4,12.60000038,68.5,60.29999924
514,27/05/2012,28.27124023,36.26818085,192.3000031,8.479999542,-1.600700021,7.322592735,496.7000122,0,124,5.429999828,906,486,6.789999962,,29.07999992,0.400000006,<0.03,0.109999999,<0.0004,0.252000004,56.40000153,<0.0002,126,<0.0012,<0.01,0.185000002,0,<0.02,<0.1,0.005,12.30000019,0.0008,12.19999981,0.01,<0.04,2.099999905,11.30000019,81,70.69999695
515,27/05/2012,28.27124023,36.26818085,192.3000031,8.460000038,-1.586899996,,496.5,0,128,5.429999828,906,486,6.789999962,,29.07999992,0.400000006,<0.03,0.109999999,<0.0004,0.252999991,55.90000153,<0.0002,126,<0.0012,<0.01,0.180999994,0,<0.02,<0.1,0.005,12.60000038,0.0009,12.30000019,,<0.04,2.099999905,11,80.90000153,67
516,27/05/2012,28.40225983,36.55154037,277,8.039999962,-1.492799997,,572.7000122,,144,4.980000019,1109,370,6.760000229,0.01,31.98999977,0.400000006,<0.03,0.07,<0.0004,0.344000012,74.80000305,<0.0002,156,<0.0012,<0.01,0.167999998,,<0.02,<0.1,0.006,21.60000038,0.0024,9.199999809,0.01,<0.04,4.199999809,12.30000019,78.40000153,72
517,27/05/2012,28.38109016,37.69556046,153.5,8.130000114,-1.549900055,,333.2999878,0,154,2.230000019,648,286,6.909999847,,39.25,0.899999976,<0.03,0.07,<0.0004,0.125,36.90000153,<0.0002,40,<0.0012,<0.01,0.172000006,0,<0.02,<0.1,0.119999997,14.69999981,0.621100008,1.399999976,,<0.04,4.099999905,14.19999981,35.40000153,32
518,27/05/2012,28.38109016,37.69556046,156.3000031,8.090000153,-1.54460001,37.09925842,337.6000061,0,156,2.230000019,648,286,6.909999847,,39.25,0.800000012,<0.03,0.07,<0.0004,0.114,38.20000076,<0.0002,40,<0.0012,<0.01,0.185000002,0,<0.02,<0.1,0.119000003,14.60000038,0.634599984,1.299999952,0.99000001,<0.04,4.099999905,15.69999981,34.90000153,32.20000076
519,27/05/2012,28.23843956,36.08638,183.3999939,8.239999771,-1.85769999,,513.7000122,0,126,5.889999866,878,469,7.050000191,,28.62000084,0.400000006,<0.03,0.059999999,<0.0004,0.284999996,55.70000076,<0.0002,133,<0.0012,<0.01,0.184,0,<0.02,<0.1,0.033,10.60000038,0.0051,11,,<0.04,1.5,10.69999981,91.69999695,72.80000305
520,27/05/2012,28.23843956,36.08638,182.8000031,8.239999771,-1.857599974,7.662962914,515.2999878,0,126,5.889999866,878,469,7.050000191,,28.62000084,0.400000006,<0.03,0.07,<0.0004,0.280999988,55.79999924,<0.0002,133,<0.0012,<0.01,0.193000004,0,<0.02,<0.1,0.033,10.39999962,0.0049,11.10000038,0,<0.04,1.5,10.60000038,90,76.19999695
521,27/05/2012,28.41399002,36.55886841,243.6999969,8.239999771,-1.209200025,15.94703674,512.5,0,156,3.619999886,1003,350,6.53000021,,34.20999908,0.300000012,<0.03,0.07,<0.0004,0.342000008,64.30000305,<0.0002,123,<0.0012,<0.01,0.166999996,0,<0.02,<0.1,0.017999999,19.89999962,0.001,8.699999809,0.01,<0.04,4.099999905,13.69999981,65.5,56.59999847
522,27/05/2012,28.41399002,36.55886841,252.8000031,8.18999958,-1.204399943,,517.9000244,0,158,3.619999886,1003,350,6.53000021,,34.20999908,0.200000003,<0.03,0.07,<0.0004,0.342000008,67.30000305,<0.0002,123,<0.0012,<0.01,0.158999994,0,<0.02,<0.1,0.017000001,20.29999924,0.0012,8.600000381,,<0.04,4.699999809,13,66.19999695,56.20000076
523,27/05/2012,28.38149071,37.69554901,151.8000031,7.829999924,-1.886399984,,328.8999939,,146,2.829999924,648,262,7.230000019,0.140000001,40.27999878,0.5,<0.03,0.07,<0.0004,0.115999997,36.40000153,<0.0002,40.70000076,<0.0012,<0.01,0.175999999,,<0.02,<0.1,0.025,14.60000038,0.0096,4.699999809,0.100000001,<0.04,4.099999905,15.10000038,34.5,32.59999847
524,27/05/2012,28.38092995,37.69586945,151.1000061,7.639999866,-2.209700108,21.75555611,329.7999878,0,146,7.230000019,618,310,7.53000021,,37.38000107,0.5,<0.03,0.07,<0.0004,0.115000002,36.09999847,<0.0002,40.40000153,<0.0012,<0.01,0.180000007,0,<0.02,<0.1,0.035999998,14.60000038,0.0188,4.699999809,0.039999999,<0.04,4.199999809,16.29999924,34.40000153,32.5
525,27/05/2012,28.38092995,37.69586945,150.3000031,7.639999866,-2.203700066,,330.7999878,0,148,7.230000019,618,310,7.53000021,,37.38000107,0.400000006,<0.03,0.07,<0.0004,0.120999999,35.59999847,<0.0002,40.29999924,<0.0012,<0.01,0.177000001,0,<0.02,<0.1,0.037999999,14.69999981,0.0152,4.800000191,,<0.04,4.099999905,16.29999924,34.40000153,32
526,27/05/2012,28.40704918,36.59006882,235.8000031,7.889999866,-1.677000046,,479.1000061,0,158,6.230000019,853,379,6.989999771,,32.18999863,0.400000006,<0.03,0.07,<0.0004,0.261000007,60.29999924,<0.0002,103,<0.0012,<0.01,0.187999994,0,<0.02,<0.1,0.006,20.39999962,0.0022,7.599999905,,<0.04,4.099999905,12.89999962,58.79999924,53.40000153
527,27/05/2012,28.40704918,36.59006882,243.8000031,7.829999924,-1.677600026,21.32407379,483.2000122,0,158,6.230000019,853,379,6.989999771,,32.18999863,0.400000006,<0.03,0.07,<0.0004,0.263000011,64.5,<0.0002,104,<0.0012,<0.01,0.188999996,0,<0.02,<0.1,0.005,19.79999924,0.002,7.699999809,0,<0.04,3.900000095,13.39999962,57.09999847,54.20000076
528,27/05/2012,28.33473015,36.5272789,272.3999939,8.090000153,-1.585700035,7.569259167,558.9000244,0,132,3.049999952,1067,461,6.809999943,,31.20999908,1,<0.03,0.07,<0.0004,0.388000011,74.80000305,<0.0002,154,<0.0012,<0.01,0.252999991,0,<0.02,<0.1,0.052000001,20.5,0.0469,8.199999809,0.02,<0.04,3.799999952,12.39999962,76.90000153,75.5
